179,"00:09:44,341","00:09:46,232","Oh, you'll see. Won't he, Hope?",0
180,"00:09:50,741","00:09:52,427",We're ready for you inside.,0
181,"00:09:53,461","00:09:54,624",Ouch.,0
182,"00:09:55,701","00:09:59,021","I guess some old wounds never heal, huh?",0
183,"00:09:59,221","00:10:00,907","Don't worry, she's in good hands.",0
184,"00:10:02,701","00:10:04,865",You're in for a treat.,0
185,"00:10:07,381","00:10:11,308","Long time, no see, Dr. Pym. How's retirement?",0
186,"00:10:11,941","00:10:13,547",How's your face?,0
187,"00:10:16,541","00:10:18,352",After you.,0
188,"00:10:25,941","00:11:18,193","Now, before we start, I'd like to introduce a very special guest.This company's founder and my mentor,Dr. Hank Pym.When I took over this company for Dr. Pym,I immediately started researching a particlethat could change the distance between atoms,while increasing density and strength.Why this revolutionary idea remained buriedbeneath the dust and cobwebs of Hank's research, I couldn't tell you.But just imagine,a soldier the size of an insect.The ultimate secret weapon.",1
200,"00:11:30,181","00:11:32,185",An Ant-Man.,0
201,"00:11:33,541","00:11:35,511","That's what they called you. Right, Hank?",0
202,"00:11:39,861","00:11:41,181","Silly, I know.",0
203,"00:11:41,381","00:11:42,873",Propaganda.,0
204,"00:11:43,301","00:11:45,032",Tales to astonish!,0
205,"00:11:46,501","00:11:48,341",Trumped-up BS to scare the USSR.,0
206,"00:11:48,541","00:11:52,261","Hank, will you tell our guests what you told me",0
207,"00:11:52,461","00:11:55,990","every single time I asked you,",0
208,"00:11:57,581","00:11:59,941","""Was the Ant-Man real?""",0
209,"00:12:00,141","00:12:01,661",Just a tall tale.,0
210,"00:12:01,861","00:12:02,781",Right.,0
211,"00:12:02,981","00:12:06,066",Because how could anything so miraculous possibly be real?,0
212,"00:12:16,501","00:12:19,981","Well, I was inspired by the legend of the Ant-Man.",0
213,"00:12:20,181","00:12:22,901","And with my breakthrough shrinking inorganic material,",0
214,"00:12:23,101","00:12:26,152","I thought, could it be possible to shrink a person?",0
215,"00:12:27,021","00:12:28,627",Could that be done?,0
216,"00:12:29,541","00:12:33,434","Well, it's not a legend anymore.",0
217,"00:12:35,061","00:12:36,783","Distinguished guests,",0
218,"00:12:37,141","00:12:40,821",I am proud to present the end of warfare as we know it.,0
219,"00:12:41,021","00:12:42,832",The Yellowjacket!,0
220,"00:12:48,821","00:12:49,821","Oh, no.",0
221,"00:12:50,021","00:12:53,345",The Yellowjacket is an all-purpose weapon of war,0
222,"00:12:53,861","00:12:56,301",capable of altering the size of the wearer,0
223,"00:12:56,501","00:12:58,585",for the ultimate combat advantage.,0
224,"00:12:59,261","00:13:00,541",<i>We live in an era</i>,0
225,"00:13:00,741","00:13:02,861",<i>in which the weapons we use to protect ourselves</i>,0
226,"00:13:03,061","00:13:06,021",<i>are undermined by constant surveillance.</i>,0
227,"00:13:06,221","00:13:07,952",<i>It's time to return to a simpler age.</i>,0
228,"00:13:08,501","00:13:11,741",<i>One where the powers of freedom can once again operate openly</i>,0
229,"00:13:11,941","00:13:13,229",<i>to protect their interests.</i>,0
230,"00:13:13,981","00:13:16,021","<i>An all-purpose peace-keeping vessel,</i>",0
231,"00:13:16,221","00:13:18,461",<i>The Yellowjacket can manage any conflict</i>,0
232,"00:13:18,661","00:13:19,901",<i>on the geopolitical landscape</i>,0
233,"00:13:20,101","00:13:22,061",<i>completely unseen.</i>,0
234,"00:13:22,261","00:13:26,188",<i>Efficient in both preventative measures and tactical assault.</i>,0
235,"00:13:26,901","00:13:29,381","<i>Practical applications include surveillance,</i>",0
236,"00:13:29,581","00:13:31,267","<i>industrial sabotage,</i>",0
237,"00:13:32,061","00:13:36,341",<i>and the elimination of obstructions on the road to peace.</i>,0
238,"00:13:36,541","00:13:37,661",<i>A single Yellowjacket</i>,0
239,"00:13:37,861","00:13:41,584",<i>offers the user unlimited influence to carry out protective actions.</i>,0
240,"00:13:42,461","00:13:45,061","<i>And, one day soon, an army of Yellowjackets</i>",0
241,"00:13:45,261","00:13:50,341",<i>will create a sustainable environment of well-being around the world.</i>,0
242,"00:13:50,541","00:13:52,432",<i>The Yellowjacket.</i>,0
243,"00:13:53,301","00:13:54,873","So, it's a suit?",0
244,"00:13:58,301","00:13:59,901","Don't be crude, Frank.",0
245,"00:14:00,101","00:14:03,232","It's not a suit, it's a vessel.",0
246,"00:14:03,861","00:14:05,061",What's the matter? You're not impressed?,0
247,"00:14:05,261","00:14:08,021","No, I'm impressed. I'm also concerned.",0
248,"00:14:08,221","00:14:11,101",Imagine what our enemies could do with this tech.,0
249,"00:14:11,301","00:14:13,741","We should have a longer conversation about that, Frank.",0
250,"00:14:13,941","00:14:15,707",I really value your opinion.,0
251,"00:14:16,621","00:14:18,227",Thank you for coming. Hope?,0
252,"00:14:19,101","00:14:21,541","Thank you very much, everybody. I will escort you out now.",0
253,"00:14:21,741","00:14:22,869",Thank you.,0
254,"00:14:26,181","00:14:27,581",You seem a bit shocked.,0
255,"00:14:27,781","00:14:31,941","Darren, there's a reason that I buried these secrets.",0
256,"00:14:32,141","00:14:34,145",So you finally admit it!,0
257,"00:14:34,901","00:14:38,430","We could have done this together, Hank. But you ruined that.",0
258,"00:14:39,261","00:14:40,581",That's why you're the past and I'm the future.,0
259,"00:14:40,781","00:14:43,229",Don't do this.,0
260,"00:14:43,781","00:14:45,467",Dr. Cross?,0
261,"00:14:46,701","00:14:49,341","You sell to me first, 20% over your asking price,",0
262,"00:14:49,541","00:14:51,301",I can have the cash here in two weeks.,0
263,"00:14:51,501","00:14:52,709",Deal.,0
264,"00:15:01,381","00:15:03,461","We have to make our move, Hank.",0
265,"00:15:03,661","00:15:04,581",How close is he?,0
266,"00:15:04,781","00:15:07,341",He still can't shrink a live subject.,0
267,"00:15:07,541","00:15:09,981",Just give me the suit and let me finish this once and for all.,0
268,"00:15:10,181","00:15:11,184",No.,0
269,"00:15:11,501","00:15:13,181",I have Cross' complete trust.,0
270,"00:15:13,381","00:15:15,545",It's too dangerous.,0
270,"00:15:13,381","00:15:15,545",We don't have a choice.,0
271,"00:15:16,101","00:15:18,185","Well, that's not entirely true.",0
272,"00:15:20,181","00:15:22,026",I think I found a guy.,0
273,"00:15:23,501","00:15:24,868",Who?,0
274,"00:15:29,181","00:15:30,541",Daddy!,0
275,"00:15:30,741","00:15:32,141",Peanut! Oh!,0
276,"00:15:32,341","00:15:34,381",Happy birthday!,0
277,"00:15:34,581","00:15:35,461",I'm so sorry I'm late.,0
278,"00:15:35,661","00:15:37,141",I didn't know what time your party started.,0
279,"00:15:37,341","00:15:38,701",It was on the invitation.,0
280,"00:15:38,901","00:15:40,541",He didn't get an invitation.,0
281,"00:15:40,741","00:15:42,141",But he came anyway!,0
282,"00:15:42,341","00:15:45,181","Well, I'm not gonna miss my little girl's birthday party.",0
283,"00:15:45,381","00:15:47,021",I'm gonna go tell Mommy you're here.,0
284,"00:15:47,221","00:15:48,101","Oh, you don't...",0
285,"00:15:48,301","00:15:49,181","What are you doing here, Lang?",0
286,"00:15:49,381","00:15:50,781",You haven't paid a dime of child support.,0
287,"00:15:50,981","00:15:52,541","You know, right now, if I wanted to, I could arrest you.",0
288,"00:15:52,741","00:15:53,701","It's good to see you too, Paxton.",0
289,"00:15:53,901","00:15:57,225","Mommy's so happy you're here, she choked on her drink.",0
290,"00:15:58,741","00:16:01,341","Hey, look what I have for you.",0
291,"00:16:01,541","00:16:02,821",Can I open it now?,0
292,"00:16:03,021","00:16:04,752","Of course, sweetheart. It's your birthday.",0
293,"00:16:09,061","00:16:10,581",<i>You're my bestest friend.</i>,0
294,"00:16:10,781","00:16:11,821",What is that thing?,0
295,"00:16:12,021","00:16:13,752",He's so ugly!,0
296,"00:16:14,221","00:16:16,181",I love him!,0
297,"00:16:16,381","00:16:17,781",Can I go show my friends?,0
298,"00:16:17,981","00:16:19,906","Of course, sweetheart. Go ahead.",0
299,"00:16:20,581","00:16:22,061",<i>You're my bestest friend.</i>,0
300,"00:16:22,261","00:16:24,261","Look, the child support is coming, all right?",0
301,"00:16:24,461","00:16:26,341",It's just hard finding a job when you have a record.,0
302,"00:16:26,541","00:16:29,181","I'm sure you'll figure it out. But for now, I want you out of my house.",0
303,"00:16:29,381","00:16:30,781",No way! It's my daughter's birthday.,0
303,"00:16:29,381","00:16:30,781",It's my house!,0
304,"00:16:30,981","00:16:32,543",So what? It's my kid!,0
304,"00:16:30,981","00:16:32,543",Scott!,0
305,"00:16:33,541","00:16:35,781",You can't just show up here. You know that. Come on.,0
306,"00:16:35,981","00:16:36,901",It's a birthday party.,0
307,"00:16:37,101","00:16:38,661","Yeah, I know, but you can't just show up.",0
308,"00:16:38,861","00:16:39,741",She's my daughter.,0
309,"00:16:39,941","00:16:41,221",You don't know the first thing about being a father.,0
310,"00:16:41,421","00:16:45,421","Maggie, I tell you this as a friend, and as the first love of my life.",0
311,"00:16:45,621","00:16:47,421",Your fiancé is an asshat.,0
312,"00:16:47,621","00:16:48,581",He's not an asshat.,0
313,"00:16:48,781","00:16:51,541","Hey, watch your language. Okay?",0
313,"00:16:48,781","00:16:51,541","What language? I said ""hat.""",0
314,"00:16:51,741","00:16:53,108",Stop it.,0
315,"00:16:54,381","00:16:56,301","Really, Maggie? That guy?",0
316,"00:16:56,501","00:16:57,981","Come on! You could marry anyone you want,",0
317,"00:16:58,181","00:16:59,421",and you have to get engaged to a cop?,0
318,"00:16:59,621","00:17:01,273",At least he's not a crook.,0
319,"00:17:03,021","00:17:05,741","I'm trying, okay? I've changed. I'm straight.",0
320,"00:17:05,941","00:17:08,310",I had a job and...,0
321,"00:17:09,821","00:17:10,781",I wanna provide.,0
322,"00:17:10,981","00:17:13,381",I had a lot of time to think about it and I love her.,0
323,"00:17:13,581","00:17:14,461",So much.,0
324,"00:17:14,661","00:17:17,861",I've missed so much time and I wanna be a part of her life.,0
325,"00:17:18,061","00:17:19,064",What do I do?,0
326,"00:17:19,861","00:17:21,149","Get an apartment,",0
327,"00:17:21,661","00:17:23,981","get a job, pay child support.",0
328,"00:17:24,181","00:17:27,392","And then we will talk about visitation, I promise.",0
329,"00:17:27,941","00:17:29,911","You're her hero, Scott.",0
330,"00:17:30,861","00:17:35,073",Just be the person that she already thinks you are.,0
331,"00:17:58,781","00:18:01,673","I'm sorry you have such deep concerns about the Yellowjacket, Frank.",0
332,"00:18:02,301","00:18:04,141","Yeah. Well, uh...",0
333,"00:18:04,341","00:18:08,826","Unfortunately, we can't just do whatever we want.",0
334,"00:18:09,501","00:18:11,107","It'd be nice though, right?",0
335,"00:18:12,541","00:18:13,590",But there are laws.,0
336,"00:18:14,181","00:18:15,581",What laws? Of man?,0
337,"00:18:15,781","00:18:20,465",The laws of nature transcend the laws of man.And I've transcended the laws of nature.,1
339,"00:18:23,741","00:18:26,826","Darren, I don't think you understand...",0
340,"00:18:29,661","00:18:30,824",Hmm.,0
341,"00:18:32,901","00:18:35,383",We still haven't worked out all the bugs.,0
342,"00:18:40,621","00:18:41,954","Goodbye, Frank.",0
343,"00:18:55,501","00:18:57,107",Thank you.,0
344,"00:19:01,221","00:19:03,861","You know, I've been thinking a lot about gratitude lately.",0
345,"00:19:04,061","00:19:06,301","And today, during my morning meditation,",0
346,"00:19:06,501","00:19:09,301","an interesting thought occurred to me, and I think it might apply to you, too.",0
347,"00:19:09,501","00:19:10,661",How's that?,0
348,"00:19:10,861","00:19:12,672",Gratitude can be forgiveness.,0
349,"00:19:14,061","00:19:17,541",I've spent years carrying around my anger for Hank Pym.,0
350,"00:19:17,741","00:19:20,221",I devoted my genius to him.,0
351,"00:19:20,421","00:19:22,266",I could have worked anywhere.,0
352,"00:19:22,941","00:19:24,593",I chose my mentor poorly.,0
353,"00:19:25,421","00:19:27,232",You didn't even have a choice.,0
354,"00:19:27,941","00:19:30,230",He never believed in you.,0
355,"00:19:31,141","00:19:35,865","It's a shame what we had to do, but he forced us to do it, didn't he?",0
356,"00:19:36,261","00:19:39,267","But we shouldn't be angry, we should be grateful.",0
357,"00:19:40,021","00:19:42,781","Because his failures as a mentor,",0
358,"00:19:42,981","00:19:45,111","as a father,",0
359,"00:19:45,701","00:19:48,786",forced us to spread our wings.,0
360,"00:19:51,461","00:19:53,545","You're a success, Darren.",0
361,"00:19:54,381","00:19:56,704",You deserve everything coming your way.,0
362,"00:20:16,821","00:20:17,821",Ooh.,0
363,"00:20:18,021","00:20:19,673",Stop cheating.,0
364,"00:20:20,501","00:20:21,993","Hey, what's up, hotshot?",0
365,"00:20:23,381","00:20:25,141",Maybe he didn't hear you.,0
366,"00:20:25,341","00:20:26,344",How was the party?,0
367,"00:20:33,181","00:20:35,541",Tell me about that tip.,0
367,"00:20:33,181","00:20:35,541",What?,0
368,"00:20:35,741","00:20:37,581",I wanna know about that tip.,0
369,"00:20:37,781","00:20:40,301","Oh, baby, it's on! It's so on, right now.",0
370,"00:20:40,501","00:20:42,781","Calm down, all right? I just need to know where it came from.",0
371,"00:20:42,981","00:20:44,269",It's gotta be airtight.,0
372,"00:20:44,981","00:20:46,021",Okay.,0
373,"00:20:46,221","00:20:48,341",I was at a wine tasting with my cousin Ernesto.,0
374,"00:20:48,541","00:20:50,741","Which was mainly reds, and you know I don't like reds, man.",0
375,"00:20:50,941","00:20:53,141",But there was a rosé that saved the day. It was delightful.,0
376,"00:20:53,341","00:20:55,821","<i>And then he tells me about this girl, Emily, that we used to kick it with.</i>",0
377,"00:20:56,021","00:20:58,101",<i>It was actually the first pair of boobs I ever touched.</i>,0
378,"00:20:58,301","00:20:59,821",It's the wrong details.,0
379,"00:21:00,021","00:21:01,261",It has nothing to do with the story.,0
380,"00:21:01,461","00:21:02,464",Go.,0
381,"00:21:03,301","00:21:06,821","<i>So, uh, he tells me that she's working as a housekeeper now, right?</i>",0
382,"00:21:07,021","00:21:10,221","<i>And she's dating this dude, Carlos, who's a shot caller from across the bay.</i>",0
383,"00:21:10,421","00:21:13,381",<i>And she tells him about the dude that she's cleaning for.</i>,0
384,"00:21:13,581","00:21:15,821",<i>Right? That he's like this big-shot CEO</i>,0
385,"00:21:16,021","00:21:17,981","<i>That is all retired now, but he's loaded.</i>",0
386,"00:21:18,181","00:21:21,821","<i>And so, Carlos and Ernesto are on the same softball team,</i>",0
387,"00:21:22,021","00:21:23,501","<i>and they get to talking, right?</i>",0
388,"00:21:23,701","00:21:27,021","<i>And here comes the good part. Carlos says, ""Yo, man.</i>",0
389,"00:21:27,221","00:21:31,181","<i>""This guy's got a big-ass safe just sitting in the basement, just chilling.""</i>",0
390,"00:21:31,381","00:21:33,741",Of course Ernesto comes to me because he knows I got mad thieving skills.,0
391,"00:21:33,941","00:21:34,821","<i>Of course, I ask him...</i>",0
392,"00:21:35,021","00:21:38,221","<i>""Did Emily tell Carlos to tell you to get to me what kind of safe it was?""</i>",0
393,"00:21:38,421","00:21:39,541","<i>And he says, ""Nah, dawg.</i>",0
394,"00:21:39,741","00:21:41,821","<i>""All she said is that it's super-legit</i>",0
395,"00:21:42,021","00:21:44,185","<i>""and whatever's in it, it's gotta be good.""</i>",0
396,"00:21:47,221","00:21:48,061",What?,0
397,"00:21:48,261","00:21:50,661",Old man have safe.,0
398,"00:21:50,861","00:21:52,821",And he's gone for a week.,0
