192,"00:15:06,739","00:15:09,616",...even if it's only my fireworks.,0
193,"00:15:10,284","00:15:12,744","Yes. Well, that's decided.",0
194,"00:15:12,912","00:15:14,704",It'll be very good for you...,0
195,"00:15:16,332","00:15:17,957",...and most amusing for me.,0
196,"00:15:18,125","00:15:19,792",I shall inform the others.,0
197,"00:15:19,960","00:15:23,254",Wait.,0
198,"00:15:23,422","00:15:28,927","We do not want any adventures here, thank you. Not today. Not--",0
199,"00:15:29,094","00:15:32,889",I suggest you try Over the Hill or Across the Water.,0
200,"00:15:36,060","00:15:37,685",Good morning.,1
201,"00:16:09,677","00:16:12,428",[GANDALF HUMMING],0
202,"00:16:16,266","00:16:17,350",[SNIFFS],0
203,"00:16:17,518","00:16:20,144",[HOBBITS CHATTERING IN DISTANCE],0
204,"00:16:38,706","00:16:40,123",[SIGHS],0
205,"00:16:53,595","00:16:55,930",[DOORBELL RINGS],0
206,"00:17:00,519","00:17:03,771","Dwalin, at your service.",0
207,"00:17:04,106","00:17:06,733",Hm. Uh....,0
208,"00:17:07,067","00:17:10,903","Bilbo Baggins, at yours.",0
209,"00:17:11,739","00:17:13,114",Do we know each other?,0
210,"00:17:14,158","00:17:15,450",No.,0
211,"00:17:16,535","00:17:19,412","Which way, laddie? ls it down here?",0
212,"00:17:19,580","00:17:21,956",ls what down where?,0
213,"00:17:22,124","00:17:23,166",Supper.,0
214,"00:17:23,876","00:17:26,544",He said there'd be food and lots of it.,0
215,"00:17:26,712","00:17:29,881",He said? Who said?,0
216,"00:17:32,051","00:17:33,509",DWALIN: Mmm.,0
217,"00:17:37,931","00:17:39,348",Mmm.,0
218,"00:17:40,559","00:17:43,519","Very good, this. Any more?",0
219,"00:17:43,979","00:17:47,732","What? Oh, yes, yes. Ah.",0
220,"00:17:53,447","00:17:55,073",Help yourself.,0
221,"00:17:57,868","00:18:03,206","Hmm. It's just that, um, I wasn't expecting company.",0
222,"00:18:03,373","00:18:05,333",[DOORBELL RINGS],0
223,"00:18:06,627","00:18:08,669",That'll be the door.,0
224,"00:18:12,758","00:18:15,843","Balin, at your service.",0
225,"00:18:16,637","00:18:19,597","-Good evening. -Yes. Yes, it is.",0
226,"00:18:20,057","00:18:22,558",-Though I think it might rain later. -Hm?,0
227,"00:18:22,726","00:18:23,935",Am I late?,0
228,"00:18:24,561","00:18:26,312",Late for what?,0
229,"00:18:26,855","00:18:29,524","Oh! Ha, ha!",0
230,"00:18:29,733","00:18:31,442","Evening, brother.",0
231,"00:18:31,610","00:18:32,652",[DWALIN & BALIN CHUCKLE],0
232,"00:18:32,820","00:18:34,904",By my beard...,0
233,"00:18:35,072","00:18:38,074",...you're shorter and wider than last we met.,0
234,"00:18:38,242","00:18:39,867","BALIN: Wider, not shorter.",0
235,"00:18:40,494","00:18:42,995",Sharp enough for both of us.,0
236,"00:18:43,539","00:18:46,791",[BOTH LAUGHING],0
237,"00:18:51,964","00:18:54,841","Uh, excuse me? Sorry, I hate to interrupt.",0
238,"00:18:55,008","00:18:59,137","But the thing is, I'm not entirely sure you're in the right house.",0
239,"00:18:59,304","00:19:00,346",DWALIN: Have you eaten?,0
240,"00:19:00,514","00:19:05,476",It's not that I don't like visitors. I like visitors as much as the next Hobbit.,0
241,"00:19:05,644","00:19:09,230",But I do like to know them before they come visiting.,0
242,"00:19:09,398","00:19:10,731",-What is this? -I don't know.,0
243,"00:19:10,899","00:19:13,776",-I think it's cheese. Gone blue. DWALIN: It's riddled with mold.,0
244,"00:19:13,944","00:19:18,656","The thing is, I don't know either of you. Not in the slightest.",0
245,"00:19:18,824","00:19:21,659","I don't mean to be blunt, but I had to speak my mind.",0
246,"00:19:21,869","00:19:23,828",-I'm sorry. BALIN: You think--?,0
247,"00:19:24,329","00:19:26,080",[CLEARS THROAT],0
248,"00:19:26,748","00:19:28,082",Apology accepted.,0
249,"00:19:28,250","00:19:30,585","-Ah. -Now, fill it up, brother, don't stint.",0
250,"00:19:30,752","00:19:31,794",[DOORBELL RINGS],0
251,"00:19:31,962","00:19:35,339","DWALIN: You wanna get stuck in? -I could eat again if you insist, brother.",0
252,"00:19:35,799","00:19:37,008",[WHIMPERS],0
253,"00:19:37,217","00:19:39,093",-Fili. -And Kili.,0
254,"00:19:39,261","00:19:41,095",[IN UNISON] At your service.,0
255,"00:19:41,263","00:19:43,598",-You must be Mr. Boggins. -Nope! You can't come in.,0
256,"00:19:43,765","00:19:46,142",-You've come to the wrong house. -What?,0
257,"00:19:46,310","00:19:48,561",-Has it been canceled? -No one told us.,0
258,"00:19:49,146","00:19:51,564","-No, nothing's been canceled. -That's a relief.",0
259,"00:19:55,861","00:19:59,614",Careful with these. I just had them sharpened.,0
260,"00:19:59,781","00:20:01,616","-It's nice, this place. FILI: Yeah.",0
261,"00:20:01,783","00:20:04,994","-Did you do it yourself? -What? No, it's been in the family for years.",0
262,"00:20:05,162","00:20:08,039",That's my mother's glory box. Can you please not do that?,0
263,"00:20:08,207","00:20:10,833","Fili, Kili. Come on, give us a hand.",0
264,"00:20:11,001","00:20:13,336","Mr. Dwalin. Ha, ha.",0
265,"00:20:14,129","00:20:17,131",BALIN: Shove this in the hallway. Otherwise we'll never get everyone in.,0
266,"00:20:17,299","00:20:19,008","BILBO: ""Everyone""? How many more are there?",0
267,"00:20:19,176","00:20:21,219","DWALIN: Where do you want this? -Oh, no.",0
268,"00:20:21,386","00:20:25,097",DWALIN: It's really heavy. -No. No. There's nobody home!,0
269,"00:20:25,265","00:20:28,017",Go away and bother somebody else.,0
270,"00:20:28,185","00:20:31,395",There's far too many Dwarves in my dining room as it is.,0
271,"00:20:31,563","00:20:35,524",If this is some clot-head's idea of a joke...,0
272,"00:20:35,692","00:20:39,195",...I can only say it is in very poor taste.,0
273,"00:20:40,072","00:20:41,530",[GRUNTING],0
274,"00:20:41,698","00:20:43,574","GLOIN: Get off, you big lump!",0
275,"00:20:43,784","00:20:45,785",[DWARVES CHATTERING],0
276,"00:20:49,206","00:20:50,498",Gandalf.,0
277,"00:20:50,832","00:20:54,961","Those are my pri--! Excuse me, not my wine. Put that back. Put that back.",0
278,"00:20:55,128","00:20:57,213","Not the jam, please. Excuse me. Excuse me.",0
279,"00:20:57,381","00:21:00,132","It's a tad excessive, isn't it? Have you got a cheese knife?",0
280,"00:21:00,300","00:21:03,261","-""Cheese knife""? He eats it by the block. BILBO: Ugh.",0
281,"00:21:03,428","00:21:06,764","No, that's Grandpa Mungo's chair-- No, so is that. Take it back, please.",0
282,"00:21:06,932","00:21:10,768",-I cannot hear what you're saying. BILBO: It's an antique. Not for sitting on.,0
283,"00:21:11,353","00:21:16,691","That is a book, not a coaster. And put that map down.",0
284,"00:21:16,858","00:21:18,901","-Excuse me, Mr. Gandalf? -Yes?",0
285,"00:21:19,069","00:21:21,737",May I tempt you with a cup of chamomile?,0
286,"00:21:21,905","00:21:26,742","Oh, no, thank you, Dori. A little red wine for me, I think.",0
287,"00:21:29,162","00:21:32,290",NORI: Whoop! Mind out. -Yes. Ah.,0
288,"00:21:34,084","00:21:37,003","Uh, Fili, Kili. Uh....",0
289,"00:21:37,170","00:21:39,255","Oin, Gloin.",0
290,"00:21:39,423","00:21:42,425","Dwalin, Balin, Bifur, Bofur, Bombur...",0
291,"00:21:42,592","00:21:45,219","-...Dori, Nori. Ori! -No. Not my prizewinners, thank you.",0
292,"00:21:45,387","00:21:47,013","No, thank you.",0
293,"00:21:47,723","00:21:49,974",[SPEAKS IN DWARVISH],0
294,"00:21:50,142","00:21:52,685","GANDALF: Yes, you're quite right, Bifur.",0
295,"00:21:52,853","00:21:55,146",We appear to be one Dwarf short.,0
296,"00:21:55,314","00:22:00,776","He is late, is all. He traveled north to a meeting of our kin. He will come.",0
297,"00:22:00,944","00:22:04,697","Mr. Gandalf? A little glass of red wine, as requested.",0
298,"00:22:04,865","00:22:06,907",It's got a fruity bouquet.,0
299,"00:22:07,075","00:22:09,368",GANDALF: Oh. Cheers.,0
300,"00:22:09,536","00:22:13,372",GLOIN: Bombur's on his second leg of lamb already.,0
301,"00:22:14,082","00:22:15,124",GANDALF: Hmm.,0
302,"00:22:15,292","00:22:16,334",[DWARVES CHATTERING],0
303,"00:22:16,501","00:22:19,045",DWALIN: No chance. Not from that distance.,0
304,"00:22:19,212","00:22:20,379",BOFUR: Wanna bet?,0
305,"00:22:20,547","00:22:22,048","Bombur, catch!",0
306,"00:22:22,841","00:22:24,633",[ALL CHEERING],0
307,"00:22:25,594","00:22:27,345",GANDALF: I'll help you with that.,0
308,"00:22:27,554","00:22:29,555",[DWARVES CHATTERING],0
309,"00:22:34,394","00:22:36,437","DWALIN: Oh, you great galumphing git!",0
310,"00:22:36,605","00:22:39,690","-Who wants an ale? There you go. KILI: Over here, brother.",0
311,"00:22:39,858","00:22:43,069",DWALIN: I said have another drink. Here you go.,0
312,"00:22:43,236","00:22:46,113",[ALL LAUGHING],0
313,"00:22:48,158","00:22:49,533",BOFUR: Ale on the count of three!,0
314,"00:22:49,701","00:22:51,118","One, two....",0
315,"00:22:51,286","00:22:52,328",Up!,0
316,"00:22:57,876","00:22:59,085",[NORI BELCHES],0
317,"00:22:59,252","00:23:00,419",[ALL LAUGHING],0
318,"00:23:00,587","00:23:02,296",[BELCHES],0
319,"00:23:03,548","00:23:05,049",BOFUR: I knew you had it in you!,0
320,"00:23:05,217","00:23:07,927","Excuse me, that is a doily, not a dishcloth.",0
321,"00:23:08,095","00:23:09,136",But it's full of holes.,0
322,"00:23:09,304","00:23:11,472",It's supposed to look like that. It's crochet.,0
323,"00:23:11,640","00:23:14,558","And a wonderful game it is too, if you've got the balls for it.",0
324,"00:23:14,726","00:23:16,685",Bebother and confusticate these Dwarves!,0
325,"00:23:16,853","00:23:19,730","My dear Bilbo, what on earth is the matter?",0
326,"00:23:19,898","00:23:22,733",What's the matter? I'm surrounded by Dwarves.,0
327,"00:23:22,901","00:23:24,485",What are they doing here?,0
328,"00:23:24,653","00:23:28,406","Oh, they're quite a merry gathering once you get used to them.",0
329,"00:23:28,573","00:23:30,533",I don't want to get used to them.,0
330,"00:23:30,700","00:23:33,869",Look at the state of my kitchen. There's mud trod into the carpet.,0
331,"00:23:34,037","00:23:35,454",They've pillaged the pantry.,0
332,"00:23:35,622","00:23:38,040",I won't tell you what they've done in the bathroom.,0
333,"00:23:38,208","00:23:42,002",They've destroyed the plumbing. I don't understand what they're doing in my house!,0
334,"00:23:42,170","00:23:47,466","Excuse me. I'm sorry to interrupt, but what should I do with my plate?",0
335,"00:23:47,634","00:23:49,844","FILI: Here you go, Ori. Give it to me.",0
336,"00:23:54,683","00:23:56,684",Take that back. Excuse me.,0
337,"00:23:56,852","00:23:58,769",That's my mother's West Farthing pottery.,0
338,"00:23:58,937","00:24:00,938",It's over 1 00 years old!,0
339,"00:24:04,359","00:24:06,861",And can you not do that? You'll blunt them.,0
340,"00:24:07,028","00:24:09,029","BOFUR: Ooh. Do you hear that, lads?",0
341,"00:24:09,739","00:24:12,491",He says we'll blunt the knives.,0
342,"00:24:12,659","00:24:14,577","[SINGING] Blunt the knives, bend the forks",0
343,"00:24:14,744","00:24:17,246",Smash the bottles and burn the corks,0
344,"00:24:17,414","00:24:20,624",Chip the glasses and crack the plates,0
345,"00:24:20,792","00:24:22,626",That's what Bilbo Baggins hates,0
346,"00:24:22,794","00:24:24,336","Cut the cloth, tread on the fat",0
347,"00:24:24,504","00:24:26,380",Leave the bones on the bedroom mat,0
348,"00:24:26,548","00:24:30,050",Pour the milk on the pantry floor,0
349,"00:24:30,218","00:24:32,261",Splash the wine on every door,0
350,"00:24:32,429","00:24:34,096",Dump the crocks in a boiling bowl,0
351,"00:24:34,264","00:24:35,931",Pound them up with a thumping pole,0
352,"00:24:36,099","00:24:40,269","When you're finished, if they are whole",0
353,"00:24:41,188","00:24:43,564",Send them down the hall to roll,0
354,"00:24:50,906","00:24:53,157",That's what Bilbo Baggins hates,0
355,"00:24:53,325","00:24:55,910",[ALL LAUGHING],0
356,"00:24:56,077","00:24:58,120",GANDALF: Bilbo.,0
357,"00:25:00,040","00:25:02,416",[POUNDING ON DOOR],0
358,"00:25:07,130","00:25:08,839",He is here.,0
359,"00:25:12,886","00:25:14,887",Gandalf.,0
360,"00:25:16,056","00:25:18,557",I thought you said this place would be easy to find.,0
361,"00:25:18,725","00:25:20,726","I lost my way, twice.",0
362,"00:25:20,894","00:25:24,313",I wouldn't have found it at all had it not been for that mark on the door.,0
363,"00:25:24,481","00:25:27,358",Mark? There's no mark on that door. lt was painted a week ago.,0
364,"00:25:27,526","00:25:30,903",There is a mark. I put it there myself.,0
365,"00:25:31,571","00:25:35,658","Bilbo Baggins, allow me to introduce the leader of our company:",0
366,"00:25:36,243","00:25:38,202",Thorin Oakenshield.,0
367,"00:25:38,370","00:25:39,912",So...,0
368,"00:25:41,456","00:25:43,332",...this is the Hobbit.,0
369,"00:25:44,209","00:25:46,544","Tell me, Mr. Baggins, have you done much fighting?",0
370,"00:25:46,711","00:25:48,212",-Pardon me? THORIN: Ax or sword?,0
371,"00:25:48,880","00:25:50,381",What's your weapon of choice?,0
372,"00:25:50,549","00:25:54,051","Well, I do have some skill at conkers, if you must know...",0
373,"00:25:54,219","00:25:57,805",...but I fail to see why that's relevant.,0
374,"00:25:58,223","00:25:59,807",Thought as much.,0
375,"00:25:59,975","00:26:02,768",He looks more like a grocer than a burglar.,0
376,"00:26:02,978","00:26:04,895",[ALL CHUCKLING],0
377,"00:26:08,108","00:26:11,735",What news from the meeting in Ered Luin? Did they all come?,0
378,"00:26:11,903","00:26:14,947",-Aye. Envoys from all seven kingdoms. BALIN: All of them!,0
379,"00:26:15,115","00:26:17,700",DWALIN: And what did the Dwarves of the lron Hills say?,0
380,"00:26:18,910","00:26:20,828",ls Dain with us?,0
381,"00:26:23,206","00:26:24,665",They will not come.,0
382,"00:26:24,833","00:26:26,584",[ALL MURMURING],0
383,"00:26:28,044","00:26:32,298",THORIN: They say this quest is ours and ours alone.,0
384,"00:26:34,301","00:26:36,844",BILBO: You're going on a quest?,0
385,"00:26:37,554","00:26:42,891","Bilbo, my dear fellow, let us have a little more light.",0
386,"00:26:43,393","00:26:45,394",Far to the east...,0
387,"00:26:45,770","00:26:48,522",...over ranges and rivers...,0
388,"00:26:48,815","00:26:52,109",...beyond woodlands and wastelands...,0
389,"00:26:52,277","00:26:54,653","...lies a single, solitary peak.",0
390,"00:26:58,158","00:26:59,950","""The Lonely Mountain.""",0
391,"00:27:00,577","00:27:03,621","Aye, Oin has read the portents...",0
392,"00:27:03,788","00:27:07,249",...and the portents say it is time.,0
393,"00:27:07,584","00:27:12,421","Ravens have been seen flying back to the mountain, as it was foretold.",0
394,"00:27:12,589","00:27:16,550","""When the birds of yore return to Erebor...",0
395,"00:27:16,718","00:27:20,179","...the reign of the beast will end.""",0
396,"00:27:22,474","00:27:24,600","Uh, what beast?",0
397,"00:27:24,768","00:27:27,061",That would be a reference to Smaug the Terrible...,0
398,"00:27:27,228","00:27:31,065",...chiefest and greatest calamity of our age.,0
399,"00:27:31,858","00:27:33,567",Airborne fire-breather.,0
400,"00:27:33,735","00:27:36,528","Teeth like razors, claws like meat hooks.",0
401,"00:27:36,696","00:27:39,740","-Extremely fond of precious metals. -Yes, I know what a dragon is.",0
402,"00:27:39,908","00:27:41,492",I'm not afraid. I'm up for it.,0
403,"00:27:41,660","00:27:44,578",I'll give him a taste of Dwarfish iron right up his jacksie!,0
404,"00:27:44,746","00:27:46,246","NORI: Good lad, Ori! -Sit down.",0
405,"00:27:46,414","00:27:49,375",The task would be difficult enough with an army behind us...,0
406,"00:27:49,542","00:27:51,710",...but we number just 1 3.,0
407,"00:27:51,878","00:27:53,796",And not 1 3 of the best...,0
408,"00:27:54,422","00:27:55,714",...nor brightest.,0
409,"00:27:56,007","00:27:58,133","NORI: Here, who are you calling dim?",0
410,"00:27:58,301","00:27:59,843","OIN: Sorry, what did he say?",0
411,"00:28:00,011","00:28:01,929",FILI: We may be few in number...,0
412,"00:28:02,764","00:28:06,517","...but we're fighters, all of us, to the last Dwarf.",0
413,"00:28:06,685","00:28:09,103","And you forget, we have a Wizard in our company.",0
414,"00:28:09,270","00:28:12,064",Gandalf will have killed hundreds of dragons in his time.,0
415,"00:28:12,232","00:28:14,233","Oh, well, no. I wouldn't say--",0
416,"00:28:14,401","00:28:16,402","DORI: How many, then? -What?",0
417,"00:28:16,569","00:28:18,904","Well, how many dragons have you killed?",0
418,"00:28:19,614","00:28:20,781",[COUGHS],0
419,"00:28:20,949","00:28:23,325",Go on. Give us a number.,0
420,"00:28:23,785","00:28:25,786",[ALL SHOUTING INDISTINCTLY],0
421,"00:28:25,954","00:28:26,995",Excuse me. Please.,0
422,"00:28:28,206","00:28:30,833",[SHOUTS IN DWARVISH],0
